Client Order ID,Instrument,Side,Quantity,Price
aa12674,Tulip,1,440,22
aa12675,Rose,2,390,34
aa12676,Lavender,2,260,81
aa12677,Lotus,2,990,96
aa12678,Lotus,2,620,12
aa12679,Orchid,2,160,24
aa12680,Lotus,1,310,91
aa12681,Orchid,1,890,18
aa12682,Orchid,1,60,57
aa12683,Orchid,2,850,17
aa12684,Lavender,1,60,47
aa12685,Rose,1,680,15
aa12686,Lavender,2,870,35
aa12687,Lavender,2,890,30
aa12688,Orchid,1,300,25
aa12689,Orchid,2,810,41
aa12690,Lavender,1,800,66
aa12691,Tulip,1,480,37
aa12692,Orchid,2,290,54
aa12693,Rose,2,890,91
aa12694,Lavender,2,290,78
aa12695,Tulip,1,220,69
aa12696,Lotus,2,690,51
aa12697,Rose,1,150,50
aa12698,Lavender,2,740,17
aa12699,Lotus,1,830,6
aa12700,Tulip,1,920,6
aa12701,Tulip,1,350,1
aa12702,Lotus,1,570,22
aa12703,Orchid,1,280,11
aa12704,Orchid,1,280,86
aa12705,Orchid,2,90,100
aa12706,Lavender,2,290,95
aa12707,Lotus,2,460,83
aa12708,Orchid,1,180,86
aa12709,Tulip,1,330,60
aa12710,Orchid,1,430,60
aa12711,Orchid,2,740,96
aa12712,Orchid,1,570,55
aa12713,Lotus,1,800,87
aa12714,Lavender,1,680,53
aa12715,Tulip,1,810,34
aa12716,Lotus,2,360,98
aa12717,Tulip,2,210,73
aa12718,Tulip,2,340,88
aa12719,Orchid,1,760,52
aa12720,Lavender,2,780,99
aa12721,Orchid,1,670,87
aa12722,Lavender,1,250,92
aa12723,Lavender,1,760,55
aa12724,Orchid,2,690,28
aa12725,Lotus,1,10,46
aa12726,Lotus,1,490,97
aa12727,Rose,1,330,44
aa12728,Rose,1,950,96
aa12729,Lotus,1,160,55
aa12730,Lavender,2,60,63
aa12731,Lotus,1,560,1
aa12732,Tulip,1,760,12
aa12733,Lavender,1,420,53
aa12734,Rose,1,910,71
aa12735,Lotus,1,240,89
aa12736,Lavender,1,70,21
aa12737,Tulip,2,760,31
aa12738,Orchid,1,670,48
aa12739,Rose,2,800,39
aa12740,Tulip,1,290,72
aa12741,Lotus,1,270,82
aa12742,Tulip,2,900,36
aa12743,Tulip,1,140,66
aa12744,Rose,1,970,74
aa12745,Orchid,2,830,4
aa12746,Orchid,1,680,23
aa12747,Lavender,2,630,40
aa12748,Lavender,1,260,33
aa12749,Rose,1,850,78
aa12750,Lavender,1,20,4
aa12751,Tulip,2,700,41
aa12752,Lotus,1,390,91
aa12753,Orchid,2,390,21
aa12754,Orchid,1,770,62
aa12755,Lavender,1,620,89
aa12756,Rose,1,860,16
aa12757,Lavender,2,370,21
aa12758,Lotus,1,770,5
aa12759,Tulip,2,860,41
aa12760,Orchid,2,580,40
aa12761,Lotus,2,750,98
aa12762,Lotus,1,870,47
aa12763,Orchid,1,390,74
aa12764,Lavender,2,840,80
aa12765,Lotus,2,360,39
aa12766,Rose,1,290,9
aa12767,Orchid,2,430,8
aa12768,Lavender,1,570,77
aa12769,Tulip,1,70,36
aa12770,Lavender,2,430,48
aa12771,Lotus,2,420,61
aa12772,Rose,2,190,78
aa12773,Tulip,1,930,32
aa12774,Lavender,1,120,9
aa12775,Rose,1,800,47
aa12776,Orchid,1,400,12
aa12777,Lotus,2,180,35
aa12778,Tulip,1,850,16
aa12779,Rose,2,780,49
aa12780,Rose,2,260,45
aa12781,Tulip,1,560,90
aa12782,Lavender,2,80,94
aa12783,Rose,1,870,84
aa12784,Rose,1,550,100
aa12785,Orchid,1,740,5
aa12786,Lavender,1,810,0
aa12787,Lavender,2,800,13
aa12788,Orchid,1,950,12
aa12789,Orchid,2,490,39
aa12790,Rose,2,50,27
aa12791,Orchid,2,260,43
aa12792,Lavender,1,910,74
aa12793,Lotus,1,530,24
aa12794,Tulip,1,760,14
aa12795,Tulip,2,80,3
aa12796,Orchid,2,300,88
aa12797,Lotus,1,560,15
aa12798,Lavender,2,810,35
aa12799,Rose,2,820,99
aa12800,Lotus,1,460,9
aa12801,Tulip,1,360,2
aa12802,Rose,1,390,29
aa12803,Rose,2,480,74
aa12804,Tulip,1,470,79
aa12805,Rose,2,150,73
aa12806,Rose,2,620,41
aa12807,Lotus,2,80,50
aa12808,Rose,1,730,78
aa12809,Orchid,2,980,18
aa12810,Rose,2,820,80
aa12811,Lavender,1,210,5
aa12812,Lavender,1,850,72
aa12813,Lavender,2,320,44
aa12814,Rose,1,30,20
aa12815,Lavender,1,820,51
aa12816,Rose,1,250,71
aa12817,Orchid,2,470,75
aa12818,Tulip,1,710,99
aa12819,Orchid,1,180,6
aa12820,Lotus,1,40,37
aa12821,Tulip,2,940,90
aa12822,Orchid,1,120,24
aa12823,Orchid,2,490,45
aa12824,Lotus,1,800,29
aa12825,Lavender,1,430,99
aa12826,Lotus,1,320,46
aa12827,Orchid,1,60,72
aa12828,Orchid,1,330,22
aa12829,Rose,2,560,54
aa12830,Tulip,1,640,93
aa12831,Rose,2,170,43
aa12832,Lotus,1,520,58
aa12833,Orchid,2,520,21
aa12834,Lavender,1,270,13
aa12835,Tulip,1,170,18
aa12836,Rose,1,30,68
aa12837,Tulip,1,150,4
aa12838,Rose,2,860,41
aa12839,Lotus,1,600,76
aa12840,Lotus,1,360,94
aa12841,Tulip,1,750,60
aa12842,Tulip,1,90,84
aa12843,Lavender,2,720,42
aa12844,Rose,1,130,37
aa12845,Orchid,2,450,6
aa12846,Orchid,2,760,69
aa12847,Orchid,1,110,42
aa12848,Tulip,2,420,91
aa12849,Rose,1,340,32
aa12850,Lotus,2,430,47
aa12851,Lotus,1,120,4
aa12852,Rose,2,890,22
aa12853,Lotus,2,400,9
aa12854,Lavender,1,170,15
aa12855,Lotus,2,10,13
aa12856,Orchid,2,810,31
aa12857,Rose,2,120,38
aa12858,Lotus,2,200,9
aa12859,Lavender,2,450,21
aa12860,Lavender,2,310,38
aa12861,Orchid,1,410,93
aa12862,Rose,1,880,25
aa12863,Orchid,2,910,81
aa12864,Lotus,1,210,23
aa12865,Orchid,2,780,12
aa12866,Lavender,2,280,40
aa12867,Rose,1,400,54
aa12868,Lotus,2,860,92
aa12869,Orchid,2,420,48
aa12870,Lavender,1,60,40
aa12871,Rose,2,500,4
aa12872,Lotus,1,650,68
aa12873,Orchid,2,560,58
aa12874,Orchid,1,670,29
aa12875,Rose,1,960,2
aa12876,Lavender,1,250,60
aa12877,Orchid,2,530,35
aa12878,Orchid,1,910,39
aa12879,Orchid,1,410,92
aa12880,Tulip,2,220,32
aa12881,Rose,1,890,86
aa12882,Lavender,2,80,73
aa12883,Orchid,1,240,14
aa12884,Lavender,2,930,17
aa12885,Lotus,2,930,2
aa12886,Orchid,1,340,94
aa12887,Lotus,2,250,99
aa12888,Lotus,1,320,25
aa12889,Orchid,2,500,86
aa12890,Tulip,1,350,68
aa12891,Orchid,2,720,51
aa12892,Tulip,1,330,75
aa12893,Lotus,2,110,74
aa12894,Lotus,2,80,51
aa12895,Orchid,1,690,74
aa12896,Tulip,2,350,7
aa12897,Rose,2,800,39
aa12898,Lavender,1,190,18
aa12899,Orchid,2,480,96
aa12900,Lotus,2,490,95
aa12901,Tulip,1,750,89
aa12902,Lavender,2,530,96
aa12903,Lotus,2,730,50
aa12904,Rose,1,490,93
aa12905,Lavender,1,800,84
aa12906,Lotus,2,940,66
aa12907,Orchid,1,910,37
aa12908,Lotus,2,630,25
aa12909,Rose,1,990,32
aa12910,Rose,1,790,87
aa12911,Rose,2,380,88
aa12912,Lotus,2,490,43
aa12913,Orchid,1,730,94
aa12914,Rose,2,380,12
aa12915,Orchid,2,820,65
aa12916,Rose,1,460,96
aa12917,Tulip,2,950,93
aa12918,Lavender,2,280,3
aa12919,Lavender,2,170,63
aa12920,Lotus,1,300,54
aa12921,Tulip,1,590,83
aa12922,Orchid,1,210,11
aa12923,Lavender,2,650,70
aa12924,Orchid,1,280,58
aa12925,Lavender,1,850,47
aa12926,Lavender,1,900,45
aa12927,Lavender,2,830,78
aa12928,Tulip,1,260,39
aa12929,Lavender,1,850,71
aa12930,Lotus,1,960,16
aa12931,Tulip,2,790,8
aa12932,Lavender,2,660,59
aa12933,Rose,2,40,82
aa12934,Orchid,1,650,5
aa12935,Lavender,2,350,35
aa12936,Lavender,2,670,27
aa12937,Rose,1,320,93
aa12938,Orchid,1,540,9
aa12939,Lotus,2,560,22
aa12940,Rose,2,20,80
aa12941,Tulip,1,610,11
aa12942,Orchid,1,460,73
aa12943,Orchid,1,910,59
aa12944,Orchid,2,210,71
aa12945,Lotus,1,270,22
aa12946,Orchid,2,210,37
aa12947,Orchid,2,620,44
aa12948,Lotus,2,310,61
aa12949,Rose,2,280,39
aa12950,Orchid,2,40,54
aa12951,Orchid,1,610,83
aa12952,Lavender,2,350,99
aa12953,Orchid,2,250,36
aa12954,Orchid,2,950,3
aa12955,Orchid,2,910,60
aa12956,Orchid,2,400,10
aa12957,Orchid,2,940,1
aa12958,Tulip,2,330,30
aa12959,Lavender,2,710,42
aa12960,Lavender,1,100,80
aa12961,Lotus,1,900,13
aa12962,Rose,1,480,80
aa12963,Tulip,1,510,73
aa12964,Orchid,1,770,68
aa12965,Lotus,1,910,20
aa12966,Orchid,1,60,86
aa12967,Lavender,2,580,27
aa12968,Orchid,2,350,61
aa12969,Rose,1,220,35
aa12970,Orchid,2,110,38
aa12971,Lavender,1,960,37
aa12972,Rose,2,540,56
aa12973,Tulip,1,630,37
aa12974,Tulip,1,640,27
aa12975,Rose,2,150,53
aa12976,Rose,1,740,34
aa12977,Rose,2,520,27
aa12978,Lavender,2,310,70
aa12979,Lotus,2,660,96
aa12980,Rose,1,850,24
aa12981,Lavender,2,540,42
aa12982,Orchid,2,170,81
aa12983,Lavender,1,70,38
aa12984,Lotus,1,50,65
aa12985,Tulip,2,920,22
aa12986,Lotus,1,350,21
aa12987,Orchid,1,900,85
aa12988,Lotus,2,320,58
aa12989,Lotus,2,800,45
aa12990,Rose,2,900,1
aa12991,Rose,1,430,71
aa12992,Tulip,2,330,54
aa12993,Lavender,1,570,28
aa12994,Lotus,2,700,85
aa12995,Tulip,2,230,55
aa12996,Lavender,1,450,42
aa12997,Lotus,1,620,44
aa12998,Rose,2,60,82
aa12999,Rose,2,690,72
aa13000,Tulip,1,580,90
aa13001,Lavender,2,910,100
aa13002,Orchid,1,620,82
aa13003,Lotus,1,350,19
aa13004,Lotus,2,260,28
aa13005,Orchid,1,870,100
aa13006,Rose,2,420,24
aa13007,Lotus,2,440,58
aa13008,Lotus,2,420,66
aa13009,Lavender,2,20,29
aa13010,Rose,2,790,56
aa13011,Lavender,2,760,65
aa13012,Orchid,1,60,14
aa13013,Lavender,2,660,16
aa13014,Rose,2,450,0
aa13015,Orchid,1,470,3
aa13016,Rose,2,620,14
aa13017,Lotus,1,480,3
aa13018,Rose,1,370,98
aa13019,Rose,2,720,45
aa13020,Rose,1,630,31
aa13021,Tulip,2,780,72
aa13022,Tulip,1,530,64
aa13023,Lotus,2,330,38
aa13024,Tulip,2,870,23
aa13025,Lotus,2,50,6
aa13026,Lavender,1,120,45
aa13027,Tulip,2,160,50
aa13028,Lotus,2,520,38
aa13029,Lotus,1,410,58
aa13030,Lotus,1,280,40
aa13031,Rose,2,170,48
aa13032,Rose,2,770,16
aa13033,Lotus,2,600,88
aa13034,Tulip,1,740,64
aa13035,Rose,1,350,25
aa13036,Lotus,2,670,63
aa13037,Rose,2,890,13
aa13038,Rose,2,450,76
aa13039,Orchid,1,630,2
aa13040,Orchid,2,840,96
aa13041,Rose,2,540,58
aa13042,Rose,2,150,71
aa13043,Lavender,1,910,55
aa13044,Orchid,1,160,10
aa13045,Lotus,2,20,13
aa13046,Orchid,2,770,41
aa13047,Tulip,1,480,21
aa13048,Orchid,1,800,60
aa13049,Tulip,2,550,74
aa13050,Lotus,2,180,66
aa13051,Lavender,2,540,15
aa13052,Tulip,2,630,64
aa13053,Lavender,1,860,81
aa13054,Orchid,2,490,35
aa13055,Orchid,1,190,48
aa13056,Orchid,1,990,1
aa13057,Rose,1,280,64
aa13058,Lotus,2,40,7
aa13059,Lavender,1,550,60
aa13060,Rose,2,140,64
aa13061,Lavender,1,240,30
aa13062,Tulip,1,360,37
aa13063,Lavender,1,350,82
aa13064,Tulip,2,420,62
aa13065,Rose,2,440,59
aa13066,Orchid,2,840,37
aa13067,Tulip,1,470,20
aa13068,Lotus,1,780,92
aa13069,Lavender,1,880,94
aa13070,Lotus,2,900,88
aa13071,Rose,1,60,10
aa13072,Orchid,2,640,35
aa13073,Lotus,2,740,30
aa13074,Lotus,1,810,20
aa13075,Orchid,1,150,82
aa13076,Tulip,1,20,47
aa13077,Orchid,2,520,23
aa13078,Tulip,1,660,25
aa13079,Rose,1,790,32
aa13080,Rose,2,30,0
aa13081,Tulip,2,680,89
aa13082,Lotus,2,880,27
aa13083,Tulip,1,260,22
aa13084,Orchid,1,610,90
aa13085,Lavender,2,10,19
aa13086,Orchid,2,70,93
aa13087,Lotus,1,300,50
aa13088,Rose,1,570,27
aa13089,Lavender,2,220,36
aa13090,Tulip,1,640,18
aa13091,Lotus,1,320,36
aa13092,Lotus,2,60,43
aa13093,Rose,1,750,99
aa13094,Tulip,1,200,84
aa13095,Orchid,2,630,3
aa13096,Lotus,2,390,17
aa13097,Tulip,2,120,49
aa13098,Orchid,2,830,63
aa13099,Orchid,2,820,59
aa13100,Rose,2,990,88
aa13101,Rose,1,240,32
aa13102,Lavender,2,140,23
aa13103,Lavender,1,780,93
aa13104,Tulip,1,20,91
aa13105,Lavender,1,800,38
aa13106,Lavender,1,640,95
aa13107,Tulip,2,490,4
aa13108,Lavender,2,800,45
aa13109,Rose,2,650,82
aa13110,Rose,2,550,60
aa13111,Rose,1,740,80
aa13112,Lotus,2,930,25
aa13113,Lotus,1,820,19
aa13114,Lavender,1,130,82
aa13115,Lavender,2,940,25
aa13116,Lotus,1,450,99
aa13117,Orchid,2,220,84
aa13118,Orchid,2,770,71
aa13119,Rose,1,10,45
aa13120,Lavender,2,560,47
aa13121,Orchid,2,760,64
aa13122,Tulip,2,90,4
aa13123,Lavender,2,200,31
aa13124,Orchid,1,340,51
aa13125,Lavender,2,850,70
aa13126,Rose,1,670,63
aa13127,Rose,2,710,21
aa13128,Lavender,2,660,73
aa13129,Tulip,1,90,6
aa13130,Orchid,1,290,48
aa13131,Rose,1,460,48
aa13132,Tulip,1,560,60
aa13133,Rose,2,830,84
aa13134,Rose,2,750,76
aa13135,Lavender,1,30,11
aa13136,Tulip,2,950,16
aa13137,Lavender,2,550,48
aa13138,Rose,2,180,54
aa13139,Rose,2,800,72
aa13140,Lavender,1,710,49
aa13141,Orchid,1,890,96
aa13142,Tulip,2,760,79
aa13143,Rose,2,910,70
aa13144,Lotus,1,340,14
aa13145,Lotus,2,170,75
aa13146,Tulip,2,590,84
aa13147,Rose,1,690,69
aa13148,Orchid,2,190,18
aa13149,Rose,1,320,35
aa13150,Rose,1,890,14
aa13151,Tulip,1,490,22
aa13152,Orchid,2,610,46
aa13153,Tulip,1,630,0
aa13154,Orchid,1,240,78
aa13155,Tulip,1,990,41
aa13156,Orchid,2,940,56
aa13157,Rose,1,170,29
aa13158,Orchid,1,100,84
aa13159,Lotus,1,800,13
aa13160,Orchid,2,850,54
aa13161,Orchid,2,990,99
aa13162,Lotus,1,650,4
aa13163,Tulip,1,410,16
aa13164,Lavender,1,650,63
aa13165,Lavender,1,630,46
aa13166,Rose,2,90,42
aa13167,Orchid,2,890,61
aa13168,Lotus,2,740,81
aa13169,Tulip,2,240,52
aa13170,Rose,1,700,21
aa13171,Lavender,1,470,63
aa13172,Lotus,2,610,9
aa13173,Lotus,2,400,14
aa13174,Rose,2,220,56
aa13175,Rose,1,430,72
aa13176,Orchid,2,90,2
aa13177,Orchid,1,620,13
aa13178,Lavender,2,110,68
aa13179,Lotus,1,130,19
aa13180,Tulip,1,480,99
aa13181,Lavender,1,240,32
aa13182,Lotus,2,330,98
aa13183,Tulip,1,930,20
aa13184,Rose,1,60,26
aa13185,Tulip,2,760,90
aa13186,Tulip,1,570,89
aa13187,Tulip,1,690,15
aa13188,Rose,2,480,49
aa13189,Lotus,1,890,65
aa13190,Lavender,2,420,56
aa13191,Orchid,1,30,46
aa13192,Lavender,2,720,42
aa13193,Tulip,1,700,30
aa13194,Rose,2,190,28
aa13195,Lavender,2,840,24
aa13196,Lotus,1,910,94
aa13197,Rose,1,270,63
aa13198,Lotus,2,260,79
aa13199,Orchid,1,250,54
aa13200,Rose,1,220,33
aa13201,Lavender,2,510,72
aa13202,Rose,2,430,52
aa13203,Tulip,1,590,60
aa13204,Lavender,2,760,2
aa13205,Rose,2,270,59
aa13206,Lavender,2,660,64
aa13207,Lotus,2,930,34
aa13208,Rose,2,630,74
aa13209,Tulip,1,740,49
aa13210,Orchid,2,460,77
aa13211,Lotus,2,60,54
aa13212,Rose,1,250,88
aa13213,Rose,2,590,48
aa13214,Orchid,2,730,84
aa13215,Lavender,2,120,66
aa13216,Rose,1,930,70
aa13217,Rose,1,450,85
aa13218,Lotus,1,980,47
aa13219,Orchid,1,660,33
aa13220,Rose,2,460,85
aa13221,Orchid,2,650,80
aa13222,Tulip,2,570,47
aa13223,Lavender,2,340,72
aa13224,Orchid,2,140,100
aa13225,Orchid,2,580,22
aa13226,Orchid,2,250,92
aa13227,Lotus,2,400,8
aa13228,Lotus,2,770,86
aa13229,Rose,2,230,60
aa13230,Tulip,2,880,46
aa13231,Rose,2,20,32
aa13232,Orchid,2,520,6
aa13233,Rose,2,600,79
aa13234,Lotus,2,970,1
aa13235,Lotus,1,400,72
aa13236,Rose,1,80,83
aa13237,Lotus,2,50,29
aa13238,Rose,1,590,74
aa13239,Orchid,2,850,51
aa13240,Orchid,1,520,46
aa13241,Rose,1,390,39
aa13242,Rose,2,800,18
aa13243,Orchid,1,660,30
aa13244,Lavender,1,580,97
aa13245,Lotus,2,860,3
aa13246,Tulip,1,460,22
aa13247,Tulip,1,690,36
aa13248,Lotus,1,40,76
aa13249,Lavender,1,670,91
aa13250,Tulip,2,290,84
aa13251,Lotus,1,90,87
aa13252,Orchid,1,880,83
aa13253,Rose,1,410,26
aa13254,Tulip,2,890,33
aa13255,Rose,1,210,95
aa13256,Lotus,2,650,27
aa13257,Lavender,1,530,1
aa13258,Tulip,2,400,20
aa13259,Lotus,2,800,13
aa13260,Lotus,1,940,69
aa13261,Rose,2,90,26
aa13262,Tulip,1,640,10
aa13263,Orchid,1,90,89
aa13264,Lavender,2,30,53
aa13265,Lavender,1,10,55
aa13266,Lotus,2,100,16
aa13267,Orchid,1,320,88
aa13268,Lotus,1,10,45
aa13269,Lotus,1,610,68
aa13270,Lotus,1,900,78
aa13271,Tulip,2,240,14
aa13272,Tulip,2,640,93
aa13273,Lavender,2,600,54
aa13274,Orchid,1,270,9
aa13275,Lotus,1,680,49
aa13276,Tulip,2,150,76
aa13277,Lotus,1,790,31
aa13278,Tulip,1,630,18
aa13279,Tulip,2,190,0
aa13280,Orchid,2,220,12
aa13281,Rose,2,80,52
aa13282,Orchid,1,430,16
aa13283,Rose,2,360,51
aa13284,Lotus,1,460,69
aa13285,Orchid,1,300,91
aa13286,Tulip,2,360,9
aa13287,Lotus,2,880,87
aa13288,Lavender,2,430,51
aa13289,Tulip,2,670,68
aa13290,Tulip,2,910,22
aa13291,Orchid,2,740,42
aa13292,Lavender,2,30,19
aa13293,Rose,2,670,7
aa13294,Lotus,1,880,9
aa13295,Orchid,2,80,72
aa13296,Orchid,2,50,92
aa13297,Lotus,2,430,46
aa13298,Orchid,1,660,82
aa13299,Orchid,1,10,98
aa13300,Tulip,1,300,55
aa13301,Rose,1,50,79
aa13302,Orchid,2,300,22
aa13303,Tulip,1,720,46
aa13304,Lotus,2,420,34
aa13305,Tulip,1,320,39
aa13306,Lotus,1,990,94
aa13307,Rose,1,660,68
aa13308,Lotus,1,130,85
aa13309,Lotus,2,360,36
aa13310,Orchid,2,690,72
aa13311,Tulip,2,470,46
aa13312,Tulip,2,990,72
aa13313,Tulip,2,90,92
aa13314,Lotus,1,720,3
aa13315,Lavender,2,450,89
aa13316,Rose,2,650,85
aa13317,Rose,1,770,44
aa13318,Lotus,2,40,11
aa13319,Tulip,1,780,59
aa13320,Tulip,1,890,4
aa13321,Orchid,1,380,83
aa13322,Tulip,1,500,91
aa13323,Orchid,2,550,30
aa13324,Tulip,2,90,51
aa13325,Rose,1,730,84
aa13326,Tulip,1,790,41
aa13327,Lavender,1,640,41
aa13328,Lavender,1,210,55
aa13329,Lavender,1,840,2
aa13330,Lavender,2,160,66
aa13331,Lotus,2,70,53
aa13332,Rose,2,500,19
aa13333,Orchid,2,890,60
aa13334,Lavender,2,130,57
aa13335,Rose,2,580,0
aa13336,Lotus,1,500,69
aa13337,Rose,1,930,15
aa13338,Orchid,2,950,0
aa13339,Orchid,1,820,57
aa13340,Rose,1,690,62
aa13341,Orchid,1,630,62
aa13342,Tulip,1,430,50
aa13343,Rose,1,60,11
aa13344,Tulip,2,160,76
aa13345,Orchid,2,370,86
aa13346,Tulip,1,280,13
aa13347,Rose,2,150,0
aa13348,Tulip,1,60,11
aa13349,Lavender,1,270,26
aa13350,Lotus,1,770,43
aa13351,Tulip,1,800,41
aa13352,Tulip,1,790,62
aa13353,Orchid,2,320,29
aa13354,Tulip,2,140,89
aa13355,Rose,2,540,0
aa13356,Tulip,1,540,34
aa13357,Tulip,2,950,77
aa13358,Tulip,1,310,32
aa13359,Lavender,2,290,13
aa13360,Lavender,2,100,38
aa13361,Tulip,1,310,94
aa13362,Lavender,1,520,22
aa13363,Rose,2,360,94
aa13364,Tulip,2,110,92
aa13365,Tulip,1,580,53
aa13366,Orchid,1,680,26
aa13367,Orchid,2,200,75
aa13368,Orchid,1,290,34
aa13369,Lavender,2,570,84
aa13370,Tulip,1,140,60
aa13371,Lotus,1,750,75
aa13372,Orchid,2,90,82
aa13373,Tulip,2,670,11
aa13374,Tulip,2,890,94
aa13375,Orchid,2,20,17
aa13376,Lotus,1,10,65
aa13377,Lavender,2,670,47
aa13378,Orchid,1,410,100
aa13379,Orchid,2,670,99
aa13380,Tulip,2,140,10
aa13381,Lotus,2,80,93
aa13382,Lavender,1,710,34
aa13383,Tulip,2,580,90
aa13384,Tulip,2,740,31
aa13385,Rose,1,960,48
aa13386,Orchid,1,490,74
aa13387,Lavender,2,240,58
aa13388,Lavender,1,840,71
aa13389,Rose,1,670,24
aa13390,Lotus,1,620,83
aa13391,Rose,1,50,32
aa13392,Rose,2,430,34
aa13393,Orchid,2,640,99
aa13394,Tulip,2,820,79
aa13395,Tulip,1,930,24
aa13396,Lavender,2,930,50
aa13397,Rose,2,810,99
aa13398,Rose,2,810,36
aa13399,Lavender,1,10,45
aa13400,Lavender,1,850,54
aa13401,Rose,2,560,98
aa13402,Lavender,1,360,13
aa13403,Lavender,2,890,35
aa13404,Orchid,1,230,47
aa13405,Lavender,1,330,19
aa13406,Rose,2,620,82
aa13407,Lotus,2,650,21
aa13408,Orchid,1,750,63
aa13409,Rose,1,270,82
aa13410,Orchid,1,400,20
aa13411,Lavender,1,990,69
aa13412,Lavender,1,490,80
aa13413,Rose,2,760,41
aa13414,Lavender,2,110,66
aa13415,Lavender,2,810,54
aa13416,Lavender,2,170,3
aa13417,Lavender,2,490,39
aa13418,Rose,1,400,50
aa13419,Rose,2,790,37
aa13420,Tulip,1,200,53
aa13421,Lotus,2,890,75
aa13422,Rose,2,180,40
aa13423,Rose,2,840,94
aa13424,Tulip,2,310,35
aa13425,Rose,1,430,33
aa13426,Orchid,2,390,86
aa13427,Rose,2,730,85
aa13428,Rose,2,360,48
aa13429,Lavender,1,850,61
aa13430,Lavender,2,370,79
aa13431,Lavender,1,400,91
aa13432,Tulip,2,40,92
aa13433,Rose,2,500,60
aa13434,Lavender,2,710,81
aa13435,Lotus,2,820,41
aa13436,Orchid,2,710,10
aa13437,Lotus,2,770,1
aa13438,Tulip,1,860,52
aa13439,Lavender,1,820,67
aa13440,Lotus,1,800,75
aa13441,Lotus,1,470,4
aa13442,Orchid,1,830,34
aa13443,Lotus,2,130,50
aa13444,Tulip,2,760,93
aa13445,Lotus,2,890,31
aa13446,Tulip,1,880,13
aa13447,Rose,2,380,37
aa13448,Rose,1,90,37
aa13449,Lavender,2,270,69
aa13450,Lavender,2,590,67
aa13451,Lavender,2,150,47
aa13452,Rose,2,50,51
aa13453,Rose,1,620,10
aa13454,Tulip,2,660,0
aa13455,Rose,2,30,49
aa13456,Orchid,1,570,96
aa13457,Lotus,2,940,9
aa13458,Lotus,1,270,45
aa13459,Lavender,1,260,13
aa13460,Lavender,1,990,10
aa13461,Orchid,2,850,43
aa13462,Orchid,1,480,76
aa13463,Orchid,1,80,34
aa13464,Tulip,2,100,25
aa13465,Tulip,2,210,58
aa13466,Orchid,2,540,92
aa13467,Lavender,2,340,60
aa13468,Orchid,2,190,82
aa13469,Orchid,1,780,42
aa13470,Lavender,2,240,51
aa13471,Rose,2,920,9
aa13472,Tulip,2,50,85
aa13473,Rose,2,820,13
aa13474,Orchid,2,490,38
aa13475,Tulip,1,870,28
aa13476,Lotus,2,160,56
aa13477,Tulip,1,800,64
aa13478,Lavender,1,230,60
aa13479,Orchid,1,740,39
aa13480,Lavender,2,120,14
aa13481,Lavender,2,420,18
aa13482,Lavender,2,150,40
aa13483,Rose,1,960,41
aa13484,Orchid,2,780,64
aa13485,Rose,1,140,24
aa13486,Tulip,1,550,85
aa13487,Rose,2,80,0
aa13488,Lavender,2,750,32
aa13489,Rose,1,760,53
aa13490,Lavender,2,820,3
aa13491,Lavender,2,730,95
aa13492,Lavender,1,470,78
aa13493,Orchid,1,610,95
aa13494,Rose,2,890,58
aa13495,Tulip,1,850,61
aa13496,Lotus,2,230,75
aa13497,Rose,1,600,4
aa13498,Lotus,1,760,77
aa13499,Lavender,2,540,88
aa13500,Lavender,1,730,93
aa13501,Orchid,1,240,68
aa13502,Tulip,1,60,31
aa13503,Lavender,2,610,66
aa13504,Rose,2,960,56
aa13505,Lotus,2,940,64
aa13506,Tulip,2,680,66
aa13507,Orchid,2,310,87
aa13508,Tulip,2,90,33
aa13509,Rose,1,780,37
aa13510,Orchid,2,70,4
aa13511,Tulip,2,50,12
aa13512,Lotus,1,570,74
aa13513,Lotus,1,340,92
aa13514,Orchid,1,990,31
aa13515,Orchid,2,810,79
aa13516,Lotus,1,730,10
aa13517,Lotus,1,820,56
aa13518,Lavender,1,290,6
aa13519,Orchid,1,660,76
aa13520,Orchid,2,430,56
aa13521,Lavender,2,260,43
aa13522,Lotus,2,60,61
aa13523,Orchid,2,320,94
aa13524,Lavender,2,940,31
aa13525,Lotus,2,10,74
aa13526,Tulip,2,640,23
aa13527,Tulip,2,660,11
aa13528,Orchid,2,670,23
aa13529,Lavender,2,640,30
aa13530,Tulip,2,380,0
aa13531,Lavender,1,540,2
aa13532,Lavender,2,450,36
aa13533,Orchid,2,900,32
aa13534,Lotus,1,830,84
aa13535,Tulip,1,400,96
aa13536,Lavender,1,90,46
aa13537,Tulip,2,730,48
aa13538,Lotus,1,230,67
aa13539,Rose,2,820,65
aa13540,Orchid,2,430,30
aa13541,Lotus,1,20,10
aa13542,Rose,1,10,32
aa13543,Rose,2,770,17
aa13544,Orchid,2,960,33
aa13545,Lavender,1,150,2
aa13546,Tulip,2,110,10
aa13547,Rose,1,290,61
aa13548,Rose,2,850,74
aa13549,Tulip,2,370,12
aa13550,Tulip,2,60,37
aa13551,Rose,2,890,57
aa13552,Orchid,1,180,54
aa13553,Lotus,2,750,29
aa13554,Orchid,1,380,77
aa13555,Lavender,1,500,40
aa13556,Lavender,1,80,52
aa13557,Rose,2,990,91
aa13558,Orchid,1,600,21
